ad_id,sub_bucket,race_of_focus
CR469297057660665856,1,PRES
CR469317123747872768,1,PRES
CR469335815445544960,1,PRES
CR46934234379583488,1,PRES
CR469352308119961600,1,PRES
CR469386667858329600,1,PRES
CR469387492492050432,1,PRES
CR469394364439724032,1,PRES
CR469401786143211520,1,PRES
CR469421577352511488,1,PRES
CR469423776375767040,1,PRES
CR469424601009487872,1,PRES
CR469426250276929536,1,PRES
CR46943855106326528,1,PRES
CR469457586358321152,1,PRES
CR469459785381576704,1,PRES
CR469461984404832256,1,PRES
CR469466932207157248,1,PRES
CR469471880009482240,1,PRES
CR469475453422272512,1,PRES
CR469479851468783616,1,PRES
CR469499642678083584,1,PRES
CR469519708765290496,1,PRES
CR469527955102498816,1,PRES
CR469535101928079360,1,PRES
CR469542248753659904,1,PRES
CR469558191672262656,1,PRES
CR469565338497843200,1,PRES
CR469597774090862592,1,PRES
CR469612617497837568,1,PRES
CR469629385050161152,1,PRES
CR469635157486206976,1,PRES
CR469644503335043072,1,PRES
CR469650275771088896,1,PRES
CR469663744788529152,1,PRES
CR469668142835040256,1,PRES
CR469689858189688832,1,PRES
CR469719270125731840,1,PRES
CR469723668172242944,1,PRES
CR469729990364102656,1,PRES
CR469730814997823488,1,PRES
CR469734113532706816,1,PRES
CR469735762800148480,1,PRES
CR46975191187718144,1,PRES
CR469758027910610944,1,PRES
CR469813278369906688,1,PRES
CR469819600561766400,1,PRES
CR469839666648973312,1,PRES
CR469840491282694144,1,PRES
CR469850386887344128,1,PRES
CR469879249067573248,1,PRES
CR469881997846642688,1,PRES
CR469945494643146752,1,PRES
CR469947143910588416,1,PRES
CR469947418788495360,1,PRES
CR469971608044306432,1,PRES
CR469980404137328640,1,PRES
CR469991124375699456,1,PRES
CR470038128497786880,1,PRES
CR470039502887321600,1,PRES
CR470042801422204928,1,PRES
CR470064241898946560,1,PRES
CR470090355300106240,1,PRES
CR470121141625683968,1,PRES
CR470121966259404800,1,PRES
CR470129937718706176,1,PRES
CR47014223850504192,1,PRES
CR470151653073354752,1,PRES
CR470160724044283904,1,PRES
CR470165671846608896,1,PRES
CR470169245259399168,1,PRES
CR470170344771026944,1,PRES
CR470200856218697728,1,PRES
CR470211301579161600,1,PRES
CR470211851334975488,1,PRES
CR470223121329160192,1,PRES
CR470230817910554624,1,PRES
CR470231092788461568,1,PRES
CR470231917422182400,1,PRES
CR470240438637297664,1,PRES
CR470241813026832384,1,PRES
CR47024394333061120,1,PRES
CR470245936195436544,1,PRES
CR470261879114039296,1,PRES
CR470271224962875392,1,PRES
CR470279196422176768,1,PRES
CR47027967745851392,1,PRES
CR470297338364035072,1,PRES
CR470297613241942016,1,PRES
CR47030991402827776,1,PRES
CR47032090914455552,1,PRES
CR47033190426083328,1,PRES
CR470352588823330816,1,PRES
CR470363858817515520,1,PRES
CR47036763838873600,1,PRES
CR470371830276816896,1,PRES
CR470377877590769664,1,PRES
CR470379526858211328,1,PRES
CR470380626369839104,1,PRES
CR470387773195419648,1,PRES
CR470403441236115456,1,PRES
CR470423507323322368,1,PRES
CR470437800974483456,1,PRES
CR470460066084945920,1,PRES
CR470461715352387584,1,PRES
CR470484530218663936,1,PRES
CR470493326311686144,1,PRES
CR470513117520986112,1,PRES
CR470536757020983296,1,PRES
CR47055455536545792,1,PRES
CR470595031137255424,1,PRES
CR470602452840742912,1,PRES
CR470653855009341440,1,PRES
CR470664025491898368,1,PRES
CR470666224515153920,1,PRES
CR470694811817476096,1,PRES
CR470704432544219136,1,PRES
CR470719550829101056,1,PRES
CR470733019846541312,1,PRES
CR470738792282587136,1,PRES
CR470742915451191296,1,PRES
CR470755284957003776,1,PRES
CR470761607148863488,1,PRES
CR470764905683746816,1,PRES
CR470774801288396800,1,PRES
CR470794042741882880,1,PRES
CR470804762980253696,1,PRES
CR470828952236064768,1,PRES
CR470838572962807808,1,PRES
CR470845170032574464,1,PRES
CR470848468567457792,1,PRES
CR470864411486060544,1,PRES
CR470869359288385536,1,PRES
CR470874307090710528,1,PRES
CR470887226352336896,1,PRES
CR470915538776752128,1,PRES
CR470934780230238208,1,PRES
CR470935604863959040,1,PRES
CR470940002910470144,1,PRES
CR470966391189536768,1,PRES
CR470971888747675648,1,PRES
CR470978760695349248,1,PRES
CR470989206055813120,1,PRES
CR47099436001656832,1,PRES
CR470999651416276992,1,PRES
CR471004874096508928,1,PRES
CR471025764817436672,1,PRES
CR471040883102318592,1,PRES
CR471067271381385216,1,PRES
CR471077166986035200,1,PRES
CR471084313811615744,1,PRES
CR471090361125568512,1,PRES
CR471117024282542080,1,PRES
CR471132692323237888,1,PRES
CR471136815491842048,1,PRES
CR47113729652817920,1,PRES
CR471141488416260096,1,PRES
CR471141763294167040,1,PRES
CR471148635241840640,1,PRES
CR471150559387189248,1,PRES
CR471155507189514240,1,PRES
CR47115928676073472,1,PRES
CR471182994980208640,1,PRES
CR471188492538347520,1,PRES
CR471197013753462784,1,PRES
CR471216804962762752,1,PRES
CR471221477887180800,1,PRES
CR471232747881365504,1,PRES
CR471247866166247424,1,PRES
CR471260235672059904,1,PRES
CR47126648914444288,1,PRES
CR471267382497640448,1,PRES
CR471289647608102912,1,PRES
CR471298718579032064,1,PRES
CR471322632956936192,1,PRES
CR471326756125540352,1,PRES
CR47135445007466496,1,PRES
CR471387779020881920,1,PRES
CR471388603654602752,1,PRES
CR471424887538319360,1,PRES
CR471427361439481856,1,PRES
CR471432309241806848,1,PRES
CR471446877770874880,1,PRES
CR471471616782499840,1,PRES
CR471478488730173440,1,PRES
CR471487559701102592,1,PRES
CR471508450422030336,1,PRES
CR471528516509237248,1,PRES
CR471539236747608064,1,PRES
CR471559027956908032,1,PRES
CR471568098927837184,1,PRES
CR471568648683651072,1,PRES
CR471594212328996864,1,PRES
CR471630496212713472,1,PRES
CR471634619381317632,1,PRES
CR471641491328991232,1,PRES
CR471646164253409280,1,PRES
CR471653585956896768,1,PRES
CR471662656927825920,1,PRES
CR471679699358056448,1,PRES
CR471704438369681408,1,PRES
CR471727253235957760,1,PRES
CR471755565660372992,1,PRES
CR471756115416186880,1,PRES
CR471771233701068800,1,PRES
CR471776456381300736,1,PRES
CR471779205160370176,1,PRES
CR471786901741764608,1,PRES
CR471821536358039552,1,PRES
CR471833630985945088,1,PRES
CR471836379765014528,1,PRES
CR471841877323153408,1,PRES
CR471845450735943680,1,PRES
CR471846825125478400,1,PRES
CR471859194631290880,1,PRES
CR471860294142918656,1,PRES
CR471860569020825600,1,PRES
CR471861668532453376,1,PRES
CR471864692189429760,1,PRES
CR471914445090586624,1,PRES
CR471918568259190784,1,PRES
CR471919942648725504,1,PRES
CR471924615573143552,1,PRES
CR471930662887096320,1,PRES
CR471941932881281024,1,PRES
CR471990036514996224,1,PRES
CR472013126259179520,1,PRES
CR472021922352201728,1,PRES
CR472025495764992000,1,PRES
CR472032917468479488,1,PRES
CR472037040637083648,1,PRES
CR472071400375451648,1,PRES
CR472076623055683584,1,PRES
CR472086793538240512,1,PRES
CR472100812311494656,1,PRES
CR472112357183586304,1,PRES
CR472127200590561280,1,PRES
CR472135996683583488,1,PRES
CR472138745462652928,1,PRES
CR472146167166140416,1,PRES
CR472162659840557056,1,PRES
CR472168982032416768,1,PRES
CR47218183257456640,1,PRES
CR472187948607995904,1,PRES
CR472192346654507008,1,PRES
CR472201417625436160,1,PRES
CR472204441282412544,1,PRES
CR472209938840551424,1,PRES
CR472222033468456960,1,PRES
CR472223407857991680,1,PRES
CR472232478828920832,1,PRES
CR472242649311477760,1,PRES
CR47225330083037184,1,PRES
CR472272611003334656,1,PRES
CR472286904654495744,1,PRES
CR472291027823099904,1,PRES
CR472303397328912384,1,PRES
CR472307795375423488,1,PRES
CR472322913660305408,1,PRES
CR472339406334722048,1,PRES
CR472341880235884544,1,PRES
CR472342155113791488,1,PRES
CR472380638020763648,1,PRES
CR472382012410298368,1,PRES
CR472382287288205312,1,PRES
CR472393832160296960,1,PRES
CR472399329718435840,1,PRES
CR472409775078899712,1,PRES
CR472417471660294144,1,PRES
CR472422144584712192,1,PRES
CR472423244096339968,1,PRES
CR472433139700989952,1,PRES
CR472441660916105216,1,PRES
CR472454855055638528,1,PRES
CR472462826514939904,1,PRES
CR472469423584706560,1,PRES
CR47247320315592704,1,PRES
CR472483717235867648,1,PRES
CR472514503561445376,1,PRES
CR472534019892838400,1,PRES
CR472545015009116160,1,PRES
CR472551886956789760,1,PRES
CR472557659392835584,1,PRES
CR472571403288182784,1,PRES
CR472577450602135552,1,PRES
CR472597241811435520,1,PRES
CR472615658631200768,1,PRES
CR472624454724222976,1,PRES
CR472649743491661824,1,PRES
CR472655241049800704,1,PRES
CR472656340561428480,1,PRES
CR47266561769078784,1,PRES
CR472671733724217344,1,PRES
CR472686027375378432,1,PRES
CR472689600788168704,1,PRES
CR472693998834679808,1,PRES
CR472714614677700608,1,PRES
CR472725609793978368,1,PRES
CR472755296607928320,1,PRES
CR472758870020718592,1,PRES
CR472764367578857472,1,PRES
CR472765192212578304,1,PRES
CR472779210985832448,1,PRES
CR472779485863739392,1,PRES
CR472795703660249088,1,PRES
CR472815494869549056,1,PRES
CR472852878264893440,1,PRES
CR472853153142800384,1,PRES
CR4728655913680896,1,PRES
CR472874868497448960,1,PRES
CR472897408485818368,1,PRES
CR472935891392790528,1,PRES
CR472956232357904384,1,PRES
CR472976298445111296,1,PRES
CR472980971369529344,1,PRES
CR472990317218365440,1,PRES
CR473025501590454272,1,PRES
CR473026601102082048,1,PRES
CR473027975491616768,1,PRES
CR473044468166033408,1,PRES
CR473051065235800064,1,PRES
CR473061785474170880,1,PRES
CR473083225950912512,1,PRES
CR473085974729981952,1,PRES
CR473086524485795840,1,PRES
CR473096969846259712,1,PRES
CR473107690084630528,1,PRES
CR473112363009048576,1,PRES
CR473113462520676352,1,PRES
CR473135727631138816,1,PRES
CR473154144450904064,1,PRES
CR47315490036514816,1,PRES
CR473183831264854016,1,PRES
CR473187404677644288,1,PRES
CR473194276625317888,1,PRES
CR473195376136945664,1,PRES
CR473202522962526208,1,PRES
CR473217366369501184,1,PRES
CR473224513195081728,1,PRES
CR473249252206706688,1,PRES
CR473256948788101120,1,PRES
CR473259697567170560,1,PRES
CR473261896590426112,1,PRES
CR473267943904378880,1,PRES
CR473269043416006656,1,PRES
CR473271792195076096,1,PRES
CR47327859542327296,1,PRES
CR473298180474142720,1,PRES
CR473313848514838528,1,PRES
CR473319346072977408,1,PRES
CR473323194363674624,1,PRES
CR473327042654371840,1,PRES
CR473327317532278784,1,PRES
CR473349307764834304,1,PRES
CR473363326538088448,1,PRES
CR473367449706692608,1,PRES
CR473368824096227328,1,PRES
CR473393563107852288,1,PRES
CR473396311886921728,1,PRES
CR473459808683425792,1,PRES
CR473475751602028544,1,PRES
CR473476851113656320,1,PRES
CR473478775259004928,1,PRES
CR473485372328771584,1,PRES
CR473499665979932672,1,PRES
CR47352873431859200,1,PRES
CR473539248398532608,1,PRES
CR473543371567136768,1,PRES
CR47354522699300864,1,PRES
CR473553267171786752,1,PRES
CR47356446844649472,1,PRES
CR473580754962481152,1,PRES
CR473582679107829760,1,PRES
CR47359470501625856,1,PRES
CR473606593485733888,1,PRES
CR473608792508989440,1,PRES
CR473609617142710272,1,PRES
CR473613465433407488,1,PRES
CR473619512747360256,1,PRES
CR473623635915964416,1,PRES
CR473630782741544960,1,PRES
CR473639578834567168,1,PRES
CR47365242937671680,1,PRES
CR473656896142704640,1,PRES
CR47366067571392512,1,PRES
CR473674488328749056,1,PRES
CR473675312962469888,1,PRES
CR473681085398515712,1,PRES
CR473701976119443456,1,PRES
CR473717094404325376,1,PRES
CR473728089520603136,1,PRES
CR473731662933393408,1,PRES
CR473749255119437824,1,PRES
CR473750354631065600,1,PRES
CR473760250235715584,1,PRES
CR473765472915947520,1,PRES
CR47381185856274432,1,PRES
CR473817149962452992,1,PRES
CR473819898741522432,1,PRES
CR47385309024878592,1,PRES
CR473870201398493184,1,PRES
CR473890267485700096,1,PRES
CR473890817241513984,1,PRES
CR4739101274144768,1,PRES
CR473921878444998656,1,PRES
CR47394929751621632,1,PRES
CR473956238183366656,1,PRES
CR47396029263249408,1,PRES
CR473960361351970816,1,PRES
CR473983451096154112,1,PRES
CR47400152431853568,1,PRES
CR47400427309760512,1,PRES
CR474023033514754048,1,PRES
CR474031004974055424,1,PRES
CR474031829607776256,1,PRES
CR474039526189170688,1,PRES
CR474057668131028992,1,PRES
CR474067838613585920,1,PRES
CR474085430799630336,1,PRES
CR474101373718233088,1,PRES
CR474116492003115008,1,PRES
CR474142605404274688,1,PRES
CR474156899055435776,1,PRES
CR474168993683341312,1,PRES
CR47416919984177152,1,PRES
CR474171742462410752,1,PRES
CR474184661724037120,1,PRES
CR474209675613569024,1,PRES
CR474237713160077312,1,PRES
CR474237988037984256,1,PRES
CR474244859985657856,1,PRES
CR474254205834493952,1,PRES
CR474256954613563392,1,PRES
CR474261627537981440,1,PRES
CR474264926072864768,1,PRES
CR47427640222547968,1,PRES
CR474279494601932800,1,PRES
CR47429564367896576,1,PRES
CR474303408979836928,1,PRES
CR474303958735650816,1,PRES
CR474313029706579968,1,PRES
CR474353986514714624,1,PRES
CR47436436315570176,1,PRES
CR47437810705104896,1,PRES
CR474378725526339584,1,PRES
CR474404838927499264,1,PRES
CR474422980869357568,1,PRES
CR474424080380985344,1,PRES
CR474426829160054784,1,PRES
CR474453217439121408,1,PRES
CR474456241096097792,1,PRES
CR4744598832283648,1,PRES
CR474468060846096384,1,PRES
CR474468335724003328,1,PRES
CR47447706309754880,1,PRES
CR474494449125163008,1,PRES
CR474504344729812992,1,PRES
CR474514515212369920,1,PRES
CR474523586183299072,1,PRES
CR474528533985624064,1,PRES
CR474533206910042112,1,PRES
CR474533481787949056,1,PRES
CR474543102514692096,1,PRES
CR474546401049575424,1,PRES
CR474546675927482368,1,PRES
CR474584883956547584,1,PRES
CR474594504683290624,1,PRES
CR474594779561197568,1,PRES
CR474595879072825344,1,PRES
CR47461725083009024,1,PRES
CR474625016130961408,1,PRES
CR474645082218168320,1,PRES
CR474665148305375232,1,PRES
CR474676418299559936,1,PRES
CR4746797855539200,1,PRES
CR474715450962345984,1,PRES
CR474730569247227904,1,PRES
CR474734692415832064,1,PRES
CR474737716072808448,1,PRES
CR474766303375130624,1,PRES
CR474789118241406976,1,PRES
CR474831174561169408,1,PRES
CR474875429904187392,1,PRES
CR474886150142558208,1,PRES
CR474896045747208192,1,PRES
CR474906216229765120,1,PRES
CR474919410369298432,1,PRES
CR474919960125112320,1,PRES
CR474929855729762304,1,PRES
CR47493610920214528,1,PRES
CR474941675479760896,1,PRES
CR474960642055340032,1,PRES
CR474971912049524736,1,PRES
CR474977409607663616,1,PRES
CR474981532776267776,1,PRES
CR475001873741381632,1,PRES
CR475012044223938560,1,PRES
CR475013693491380224,1,PRES
CR475028262020448256,1,PRES
CR475040356648353792,1,PRES
CR475046953718120448,1,PRES
CR475057673956491264,1,PRES
CR475133265380900864,1,PRES
CR475157729514618880,1,PRES
CR475167625119268864,1,PRES
CR475197037055311872,1,PRES
CR475198411444846592,1,PRES
CR475199236078567424,1,PRES
CR475208032171589632,1,PRES
CR475212979973914624,1,PRES
CR475217103142518784,1,PRES
CR47522198222536704,1,PRES
CR475223150456471552,1,PRES
CR475223425334378496,1,PRES
CR475227273625075712,1,PRES
CR475242117032050688,1,PRES
CR47526046513233920,1,PRES
CR475284173351813120,1,PRES
CR475299566514601984,1,PRES
CR47535942117883904,1,PRES
CR475363887944826880,1,PRES
CR475369935258779648,1,PRES
CR475372409159942144,1,PRES
CR475388626956451840,1,PRES
CR475390001345986560,1,PRES
CR475390825979707392,1,PRES
CR475410617189007360,1,PRES
CR475418038892494848,1,PRES
CR475419138404122624,1,PRES
CR475429308886679552,1,PRES
CR475438379857608704,1,PRES
CR475443602537840640,1,PRES
CR475458995700629504,1,PRES
CR475469166183186432,1,PRES
CR475478512032022528,1,PRES
CR475489507148300288,1,PRES
CR475516445183180800,1,PRES
CR475520843229691904,1,PRES
CR475537885659922432,1,PRES
CR475540359561084928,1,PRES
CR475543932973875200,1,PRES
CR475559875892477952,1,PRES
CR475582141002940416,1,PRES
CR475589837584334848,1,PRES
CR475592036607590400,1,PRES
CR475604131235495936,1,PRES
CR475609903671541760,1,PRES
CR475610728305262592,1,PRES
CR475620349032005632,1,PRES
CR475629694880841728,1,PRES
CR475644813165723648,1,PRES
CR475649486090141696,1,PRES
CR475672300956418048,1,PRES
CR47568927466717184,1,PRES
CR475689618264555520,1,PRES
CR475693741433159680,1,PRES
CR4756968338096128,1,PRES
CR475700613380833280,1,PRES
CR47570301856251904,1,PRES
CR475711883375017984,1,PRES
CR475717106055249920,1,PRES
CR475729200683155456,1,PRES
CR475739646043619328,1,PRES
CR475741845066874880,1,PRES
CR475745968235479040,1,PRES
CR475751465793617920,1,PRES
CR475762186031988736,1,PRES
CR475769882613383168,1,PRES
CR475786375287799808,1,PRES
CR475795171380822016,1,PRES
CR475799844305240064,1,PRES
CR475824033561051136,1,PRES
CR475825133072678912,1,PRES
CR475833929165701120,1,PRES
CR475834478921515008,1,PRES
CR475841350869188608,1,PRES
CR475860592322674688,1,PRES
CR475869113537789952,1,PRES
CR475902923520344064,1,PRES
CR475930961066852352,1,PRES
CR475931785700573184,1,PRES
CR475940306915688448,1,PRES
CR475955150322663424,1,PRES
CR47596415257411584,1,PRES
CR47597239891132416,1,PRES
CR475982088357543936,1,PRES
CR475995832252891136,1,PRES
CR475999955421495296,1,PRES
CR476001329811030016,1,PRES
CR476002154444750848,1,PRES
CR476006002735448064,1,PRES
CR476006552491261952,1,PRES
CR476012050049400832,1,PRES
CR476070324165672960,1,PRES
CR47607135495782400,1,PRES
CR476071698555207680,1,PRES
CR476122001212178432,1,PRES
CR476122825845899264,1,PRES
CR476128598281945088,1,PRES
CR476145090956361728,1,PRES
CR476151688026128384,1,PRES
CR476173403380776960,1,PRES
CR476173678258683904,1,PRES
CR476207763119144960,1,PRES
CR476217383845888000,1,PRES
CR476224530671468544,1,PRES
CR476227279450537984,1,PRES
CR476230852863328256,1,PRES
CR47627201582989312,1,PRES
CR476282804787740672,1,PRES
CR476295724049367040,1,PRES
CR47630225239965696,1,PRES
CR476319913305178112,1,PRES
CR476320737938898944,1,PRES
CR47632424263221248,1,PRES
CR476324586229596160,1,PRES
CR476325135985410048,1,PRES
CR476325685741223936,1,PRES
CR476326785252851712,1,PRES
CR476333932078432256,1,PRES
CR47634348408569856,1,PRES
CR476352898654011392,1,PRES
CR476355097677266944,1,PRES
CR476362794258661376,1,PRES
CR476390556927262720,1,PRES
CR47640120844615680,1,PRES
CR476423267398189056,1,PRES
CR476426565933072384,1,PRES
CR476434262514466816,1,PRES
CR476445257630744576,1,PRES
CR476455153235394560,1,PRES
CR476465048840044544,1,PRES
CR476467247863300096,1,PRES
CR476474669566787584,1,PRES
CR47647542548103168,1,PRES
CR476498858822598656,1,PRES
CR476513427351666688,1,PRES
CR476536242217943040,1,PRES
CR476555758549336064,1,PRES
CR476564279764451328,1,PRES
CR476565104398172160,1,PRES
CR476571976345845760,1,PRES
CR476575000002822144,1,PRES
CR47657713030660096,1,PRES
CR476598089747005440,1,PRES
CR476601388281888768,1,PRES
CR476602212915609600,1,PRES
CR476603862183051264,1,PRES
CR476605786328399872,1,PRES
CR476614582421422080,1,PRES
CR476615407055142912,1,PRES
CR47662660832985088,1,PRES
CR476636297776070656,1,PRES
CR476637397287698432,1,PRES
CR476645368746999808,1,PRES
CR476670657514438656,1,PRES
CR476685775799320576,1,PRES
CR476714637979549696,1,PRES
CR476734704066756608,1,PRES
CR476736628212105216,1,PRES
CR476745149427220480,1,PRES
CR476772637217914880,1,PRES
CR47677504239960064,1,PRES
CR476793527938842624,1,PRES
CR476798200863260672,1,PRES
CR476817992072560640,1,PRES
CR476825413776048128,1,PRES
CR476826513287675904,1,PRES
CR476836683770232832,1,PRES
CR476837233526046720,1,PRES
CR476838058159767552,1,PRES
CR476846579374882816,1,PRES
CR476847678886510592,1,PRES
CR476876541066739712,1,PRES
CR476879564723716096,1,PRES
CR476880664235343872,1,PRES
CR476890284962086912,1,PRES
CR476901829834178560,1,PRES
CR476902654467899392,1,PRES
CR476902929345806336,1,PRES
CR476907052514410496,1,PRES
CR476918872264409088,1,PRES
